Timestamp,position,BLMTI.05L7.B2I10_TCSG.B5L7.B2
1459607204810,9.12,1.0859999999999999e-06
1459607204820,9.12,0.0
1459607204830,9.12,3.6200000000000004e-07
1459607204840,9.12,0.0
1459607204850,9.12,1.81e-06
1459607204860,9.12,0.0
1459607204870,9.12,3.6200000000000004e-07
1459607204880,9.12,0.0
1459607204890,9.12,0.0
1459607204900,9.12,7.240000000000001e-07
1459607204910,9.12,0.0
1459607204920,9.12,0.0
1459607204930,9.12,0.0
1459607204940,9.12,3.6200000000000004e-07
1459607204950,9.12,0.0
1459607204960,9.12,3.6200000000000004e-07
1459607204970,9.12,3.6200000000000004e-07
1459607204980,9.12,3.6200000000000004e-07
1459607204990,9.12,0.0
1459607205000,9.12,0.0
1459607205010,9.12,1.0859999999999999e-06
1459607205020,9.12,0.0
1459607205030,9.12,7.240000000000001e-07
